locus_tag	gene_name	old_locus_tag	group	gene_length	gc_content	gc3	gc3_deviation	nc	rare_codon_freq
SC_RS25300			Shielded	810	0.6506172839506172	0.7592592592592593	0.15506949111943924	46.211157094343406	0.10780669144981413
SC_RS25565			Shielded	849	0.6607773851590106	0.8374558303886925	0.076872919990006	38.049332012939445	0.0851063829787234
SC_RS25945			Shielded	1260	0.7555555555555555	0.9571428571428572	0.042814106764158644	27.881849690430315	0.00954653937947494
SC_RS25990			Exposed	921	0.758957654723127	0.9413680781758957	0.0270393277971972	30.71741839201226	0.0196078431372549
SC_RS26410			Shielded	756	0.7063492063492064	0.9563492063492064	0.04202045597050785	29.8762450062122	0.0199203187250996
SC_RS26645			Shielded	954	0.7515723270440252	0.949685534591195	0.03535678421249644	30.0298444041407	0.025236593059936908
SC_RS26885			Shielded	876	0.7146118721461188	0.934931506849315	0.02060275647061649	31.912422699513108	0.020618556701030927
SC_RS27500			Shielded	600	0.76	0.92	0.0056712496213014996	33.221307155173456	0.020100502512562814
SC_RS27570			Shielded	780	0.708974358974359	0.926923076923077	0.01259432654437842	32.0991007663149	0.03474903474903475
SC_RS28300			Shielded	969	0.737874097007224	0.9566563467492261	0.04232759637052752	28.80493166516638	0.018633540372670808
SC_RS28935			Shielded	504	0.7242063492063492	0.8630952380952381	0.0512335122834604	35.71161477965704	0.0658682634730539
SC_RS29970			Shielded	717	0.7587168758716876	0.9456066945606695	0.03127794418197094	28.14250742972224	0.02100840336134454
SC_RS30400			Shielded	780	0.6897435897435897	0.8538461538461538	0.06048259653254473	35.5613469680928	0.03861003861003861
SC_RS30605			Shielded	1659	0.7787823990355636	0.972875226039783	0.05854647566108451	28.870012529223246	0.009057971014492754
SC_RS30970			Shielded	5490	0.6888888888888889	0.9606557377049181	0.04632698732621954	29.46715479549107	0.025150355385456534
SC_RS30975			Shielded	675	0.6888888888888889	0.92	0.0056712496213014996	31.775734609549954	0.03571428571428571
SC_RS31445			Shielded	696	0.742816091954023	0.9051724137931034	0.009156336585595115	36.006818132473114	0.03463203463203463
SC_RS31780			Shielded	597	0.6901172529313233	0.8190954773869347	0.09523327299176387	42.02681194258138	0.06565656565656566
SC_RS31810			Shielded	993	0.6898288016112789	0.8096676737160121	0.10466107666268643	43.079052558306174	0.07575757575757576
SC_RS32590			Shielded	1014	0.7366863905325444	0.9585798816568047	0.044251131278106204	29.61254443272651	0.026706231454005934
SC_RS32595			Shielded	648	0.7268518518518519	0.9444444444444444	0.03011569406574588	30.02619385587823	0.018604651162790697
SC_RS32840			Shielded	684	0.7894736842105263	0.9166666666666666	0.0023379162879680893	34.218205108011155	0.02643171806167401
SC_RS32850			Shielded	579	0.7340241796200345	0.927461139896373	0.013132389517674481	31.847756524639173	0.020833333333333332
SC_RS33045			Shielded	822	0.7712895377128953	0.916058394160584	0.0017296437818854482	30.82356371889136	0.040293040293040296
SC_RS33095			Shielded	1710	0.7690058479532164	0.9701754385964912	0.055846688217792706	29.514475132257566	0.014059753954305799
SC_RS33215			Shielded	2832	0.7856638418079096	0.9555084745762712	0.041179724197572654	29.027539385132158	0.019088016967126194
SC_RS33445			Shielded	969	0.608875128998968	0.628482972136223	0.2858457782424756	54.16569710702069	0.16770186335403728
SC_RS33520			Shielded	690	0.7289855072463768	0.9304347826086956	0.01610603222999707	33.226355653700594	0.034934497816593885
SC_RS33530			Shielded	738	0.7303523035230353	0.967479674796748	0.05315092441804947	28.379011607739034	0.0163265306122449
SC_RS33535			Shielded	1005	0.6955223880597015	0.9582089552238806	0.04388020484518207	30.2174843246248	0.020958083832335328
SC_RS33680			Shielded	675	0.7214814814814815	0.9066666666666666	0.00766208371203192	31.869160737986732	0.04017857142857143
SC_RS33790			Shielded	972	0.7232510288065843	0.9290123456790124	0.014683595300313823	29.97310511120314	0.02476780185758514
SC_RS33845			Shielded	657	0.6834094368340944	0.7945205479452054	0.1198082024334931	37.57084976371203	0.06880733944954129
SC_RS34795			Shielded	801	0.717852684144819	0.9363295880149812	0.02200083763628269	27.98684887098627	0.018796992481203006
SC_RS35195			Exposed	654	0.735474006116208	0.9541284403669725	0.03979968998827399	30.151682096263624	0.013824884792626729
SC_RS35345			Shielded	834	0.6390887290167866	0.7769784172661871	0.13735033311251144	45.08564596143739	0.10469314079422383
SC_RS35750			Shielded	1059	0.7592067988668555	0.9376770538243626	0.023348303445664076	30.931989500655106	0.028409090909090908
SC_RS35855			Shielded	756	0.7328042328042328	0.9365079365079365	0.02217918612923797	34.337408305186955	0.035856573705179286
SC_RS36075			Shielded	687	0.6870451237263464	0.8646288209606987	0.04969992941799983	36.98191199480706	0.03508771929824561
SC_RS36100			Shielded	672	0.7083333333333334	0.9330357142857143	0.01870696390701576	32.17926142165548	0.013452914798206279
SC_RS36230			Shielded	363	0.6253443526170799	0.71900826446281	0.19532048591588858	38.773072142155016	0.11666666666666667
SC_RS36250			Shielded	360	0.6388888888888888	0.7916666666666666	0.12266208371203191	39.008271398456166	0.08403361344537816
SC_RS36340			Shielded	354	0.6836158192090396	0.8728813559322034	0.041447394446495145	37.08202557044973	0.02564102564102564
SC_RS36370			Shielded	309	0.656957928802589	0.8737864077669902	0.040542342611708304	35.5030087058576	0.0784313725490196
SC_RS36955			Shielded	1404	0.6616809116809117	0.7585470085470085	0.15578174183169002	46.303079392877414	0.09635974304068523
SC_RS37110			Shielded	1023	0.6852394916911045	0.9736070381231672	0.05927828774446864	28.38746289691865	0.01764705882352941
SC_RS37305			Shielded	1011	0.722057368941642	0.9258160237388724	0.011487273360173855	29.835663936104154	0.017857142857142856
SC_RS37955			Shielded	351	0.7065527065527065	0.8888888888888888	0.0254398614898097	36.508644288454335	0.04310344827586207
SC_RS38085			Shielded	2727	0.718005133846718	0.8723872387238724	0.04194151165482618	35.69110549414955	0.04515418502202643
SC_RS38785			Exposed	900	0.7166666666666667	0.9066666666666666	0.00766208371203192	29.95363740000137	0.04013377926421405
SC_RS38850			Shielded	3996	0.7132132132132132	0.9662162162162162	0.05188746583751769	29.541711037442504	0.015026296018031555
SC_RS39260			Exposed	1059	0.7469310670443815	0.9603399433427762	0.04601119296407763	29.88950264285169	0.011363636363636364
SC_RS39370			Shielded	987	0.7558257345491388	0.9361702127659575	0.021841462387258925	29.393257904022885	0.018292682926829267
SC_RS39690			Shielded	651	0.7403993855606759	0.9493087557603687	0.03498000538167012	32.04842241419274	0.009259259259259259
SC_RS40010			Shielded	837	0.7526881720430108	0.9283154121863799	0.013986661807681378	31.87847283619868	0.03597122302158273
SC_RS40390			Shielded	423	0.7281323877068558	0.8936170212765957	0.020711729102102838	31.967562038433638	0.02142857142857143
SC_RS40655			Shielded	573	0.7015706806282722	0.8900523560209425	0.02427639435775608	33.02021106951365	0.03684210526315789
SC_RS40730			Shielded	429	0.745920745920746	0.9090909090909091	0.00523784128778948	29.828437189679562	0.04225352112676056
SC_RS40805			Shielded	1416	0.7401129943502824	0.8771186440677966	0.037210106310901936	33.509511891983145	0.05307855626326964
SC_RS40820			Shielded	468	0.6752136752136753	0.9102564102564102	0.004072340122288298	32.922113031437966	0.03870967741935484
SC_RS40895			Shielded	477	0.6561844863731656	0.7484276729559748	0.16590107742272375	46.12097666802328	0.10126582278481013
SC_RS40985			Shielded	441	0.673469387755102	0.8707482993197279	0.04358045105897068	38.21026194580718	0.0684931506849315
SC_RS40995			Shielded	828	0.642512077294686	0.7028985507246377	0.21143019965406085	44.74063596745999	0.09818181818181818
SC_RS41050			Shielded	768	0.7421875	0.875	0.03932875037869854	35.363390102708166	0.047058823529411764
SC_RS41060			Shielded	942	0.7261146496815286	0.856687898089172	0.057640852289526534	38.616397514083864	0.051118210862619806
SC_RS41130			Shielded	639	0.702660406885759	0.9061032863849765	0.008225463993722038	33.374316521136436	0.03773584905660377
SC_RS03330			Shielded	759	0.7246376811594203	0.8893280632411067	0.025000687137591848	34.68844248465668	0.03968253968253968
SC_RS13625			Shielded	654	0.7385321100917431	0.9587155963302753	0.044386845951576714	30.48239217174922	0.018433179723502304
SC_RS16095			Shielded	705	0.7191489361702128	0.9106382978723404	0.003690452506358133	31.854537679151825	0.021367521367521368
SC_RS17795			Exposed	780	0.7576923076923077	0.9423076923076923	0.02797894192899375	29.93457872728482	0.019305019305019305
SC_RS24570			Shielded	879	0.7610921501706485	0.9522184300341296	0.03788967965543111	30.72890391392746	0.017123287671232876
SC_RS26700			Shielded	732	0.6967213114754098	0.9344262295081968	0.02009747912949822	31.71830054857031	0.01646090534979424
SC_RS31020			Shielded	390	0.7153846153846154	0.823076923076923	0.0912518273017755	34.21379702067935	0.07751937984496124
SC_RS31630			Shielded	807	0.7286245353159851	0.9144981412639405	0.0001693908852419268	33.59812589006623	0.029850746268656716
SC_RS33720			Shielded	678	0.7109144542772862	0.915929203539823	0.0016004531611244488	30.967052093597047	0.022222222222222223
SC_RS40125			Shielded	366	0.7158469945355191	0.9344262295081968	0.02009747912949822	32.8507217620821	0.03305785123966942
SC_RS40675			Shielded	1098	0.7349726775956285	0.9043715846994536	0.009957165679244984	35.52434778903027	0.03561643835616438
SC_RS09100			Shielded	441	0.7074829931972789	0.9455782312925171	0.031249480913818517	31.722091777559307	0.02054794520547945
SC_RS03185			Shielded	564	0.7145390070921985	0.9202127659574468	0.005884015578748292	34.37628566346455	0.053475935828877004
SC_RS22135			Exposed	606	0.7079207920792079	0.9158415841584159	0.0015128337797173375	35.90464413289372	0.024875621890547265
SC_RS22220			Shielded	741	0.708502024291498	0.9595141700404858	0.04518541966178724	27.863539969846755	0.016260162601626018
SC_RS07125			Shielded	564	0.7269503546099291	0.9361702127659575	0.021841462387258925	32.28225168844394	0.026737967914438502
SC_RS24560			Shielded	600	0.7283333333333334	0.935	0.020671249621301513	33.098974523491194	0.010050251256281407
SC_RS23155			Shielded	624	0.7211538461538461	0.9278846153846154	0.013555865005916878	31.88894167815039	0.024154589371980676
SC_RS13080			Shielded	477	0.750524109014675	0.9245283018867925	0.01019955150809393	30.8810990913856	0.012658227848101266
SC_RS20465			Shielded	1038	0.7408477842003853	0.9450867052023122	0.030757954823613654	31.240219337004593	0.011594202898550725
SC_RS05550			Shielded	918	0.7331154684095861	0.9477124183006536	0.03338366792195502	30.634202528947274	0.019672131147540985
SC_RS18150			Shielded	654	0.7400611620795107	0.9220183486238532	0.007689598245154694	33.34918383025779	0.041474654377880185
SC_RS18960			Shielded	600	0.6766666666666666	0.94	0.025671249621301406	32.20245284261879	0.01507537688442211
SC_RS39915			Shielded	1266	0.7401263823064771	0.9123222748815166	0.0020064754971819143	31.858565197620795	0.030878859857482184
SC_RS26970			Shielded	507	0.7140039447731755	0.9053254437869822	0.009003306591716331	33.26333318722979	0.03571428571428571
SC_RS03465			Shielded	645	0.703875968992248	0.8930232558139535	0.021305494564745064	32.61716403480385	0.037383177570093455
SC_RS11550			Shielded	573	0.7713787085514834	0.93717277486911	0.022844024490411452	33.578462141925584	0.031578947368421054
SC_RS26480			Shielded	618	0.7572815533980582	0.9029126213592233	0.011416129019475196	31.060034419111084	0.03902439024390244
SC_RS26760			Shielded	990	0.7232323232323232	0.8575757575757575	0.056752992802940994	36.61412935899041	0.057750759878419454
SC_RS37360			Shielded	1050	0.7247619047619047	0.9142857142857143	4.3036092984283236e-05	32.54272958621577	0.03151862464183381
SC_RS19375			Shielded	558	0.6935483870967742	0.8279569892473119	0.08637176113138667	36.20298924555065	0.0972972972972973
SC_RS38950			Shielded	657	0.7382039573820396	0.958904109589041	0.0445753592103425	30.667539519697993	0.009174311926605505
SC_RS10470			Shielded	594	0.7053872053872053	0.9646464646464646	0.0503177142677661	30.88301433535754	0.015228426395939087
SC_RS23925			Shielded	633	0.660347551342812	0.7962085308056872	0.11812021957301133	44.796904563711095	0.09047619047619047
SC_RS15360			Shielded	1218	0.7717569786535303	0.9556650246305419	0.041336274251843386	28.335141510938804	0.024691358024691357
SC_RS02325			Shielded	1056	0.7073863636363636	0.8551136363636364	0.05921511401506219	32.0060233657899	0.05413105413105413
SC_RS02820			Shielded	909	0.7095709570957096	0.8184818481848185	0.09584690219388003	38.36496523661372	0.09271523178807947
SC_RS04675			Shielded	690	0.7043478260869566	0.8956521739130435	0.018676576465655015	33.42257000884882	0.039301310043668124
SC_RS07300			Shielded	393	0.7201017811704835	0.9007633587786259	0.01356539160007264	36.191780498871694	0.05384615384615385
SC_RS19360			Shielded	630	0.6698412698412698	0.7619047619047619	0.15242398847393668	42.75163844953761	0.08133971291866028
SC_RS19650			Shielded	1038	0.7003853564547207	0.8872832369942196	0.027045513384478914	34.645262766613456	0.03768115942028986
SC_RS24490			Shielded	513	0.695906432748538	0.8362573099415205	0.07807144043717806	35.42619350095481	0.041176470588235294
SC_RS26290			Shielded	1401	0.7637401855817273	0.9379014989293362	0.023572748550637623	31.332490711408354	0.032188841201716736
SC_RS28395			Shielded	1065	0.7220657276995305	0.9323943661971831	0.018065615818484537	30.833606294102005	0.02824858757062147
SC_RS32895			Shielded	819	0.6776556776556777	0.8754578754578755	0.038870874920823084	38.280514287437526	0.05514705882352941
SC_RS36305			Shielded	402	0.6691542288557214	0.8134328358208955	0.100895914557803	53.41811610937769	0.045112781954887216
SC_RS37190			Shielded	1827	0.7777777777777778	0.9293924466338259	0.015063696255127379	31.229553385608366	0.03125
SC_RS38730			Shielded	624	0.7371794871794872	0.9519230769230769	0.03759432654437833	30.598303530219397	0.01932367149758454
SC_RS41225			Shielded	654	0.6972477064220184	0.8807339449541285	0.03359480542457005	35.4276348877945	0.055299539170506916
SC_RS37910			Exposed	2742	0.75127644055434	0.9037199124726477	0.010608837906050828	33.09060377126224	0.03504928806133625
SC_RS37205			Shielded	639	0.7104851330203443	0.8967136150234741	0.01761513535522441	34.30899854735214	0.05188679245283019
SC_RS18490			Shielded	435	0.7218390804597701	0.9448275862068966	0.030498835828198012	26.999910052046644	0.013888888888888888
SC_RS19550			Shielded	987	0.7031408308004052	0.8632218844984803	0.05110686588021829	37.709895089548326	0.057926829268292686
SC_RS08620			Shielded	2319	0.6821905993962915	0.8564036222509702	0.05792512812772832	36.54147710189008	0.05958549222797927
SC_RS15515			Shielded	897	0.725752508361204	0.9297658862876255	0.015437135908926924	32.262245315260344	0.026845637583892617
SC_RS33650			Shielded	1620	0.745679012345679	0.9055555555555556	0.008773194823142982	33.3930309823511	0.04267161410018553
SC_RS15755			Shielded	1038	0.7418111753371869	0.8988439306358381	0.015484819742860423	32.907330159931604	0.02608695652173913
SC_RS30255			Shielded	234	0.7008547008547008	0.8974358974358975	0.016892852942801073	35.39846691769769	0.05194805194805195
SC_RS38175			Shielded	603	0.736318407960199	0.8855721393034826	0.028756611075215988	34.93587722178487	0.03
SC_RS25135			Shielded	660	0.703030303030303	0.9136363636363637	0.0006923867423348495	34.256527601784825	0.0593607305936073
SC_RS06290			Shielded	1203	0.714879467996675	0.8703241895261845	0.04400456085251403	35.356567882426816	0.0575
SC_RS34435			Shielded	933	0.7481243301178992	0.9453376205787781	0.031008870200079586	29.621819457845017	0.02903225806451613
