locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	tss	region	is_exposed	baseMean	log2_baseMean_p1	nearest_methyl_distance	n_methyl_sites_2kb	gene_length	LFC_T2vsT1	LFC_T3vsT1	n_FIMO_hits
SC_RS10900		SCO1778	PucR family transcriptional regulator	Other regulatory	1901295	1902941	+	1901295.0	0	0	147.774330527746	7.216981815582303	1194.0	1	1647	-0.5252530335273791	-0.4083281925592843	5.0
SC_RS10960		SCO1790	tetratricopeptide repeat protein	TetR	1914468	1915205	-	1915205.0	0	0	401.91433954324145	8.65432934105371	783.0	1	738	-2.4002125545368926	-2.568923979446275	5.0
SC_RS11030		SCO1801	response regulator	Response regulator	1929011	1929652	-	1929652.0	0	0	159.68317066140304	7.328075024358564	134.0	4	642	-0.0407721930778691	2.108269816587597	2.0
SC_RS11035		SCO1802	GAF domain-containing sensor histidine kinase	Sensor kinase	1929645	1930823	-	1930823.0	0	0	199.57644196527104	7.648008358757139	910.0	4	1179	-0.3567567096233709	1.674919260070311	7.0
SC_RS11090		SCO1813	FadR/GntR family transcriptional regulator	GntR	1942957	1943649	+	1942957.0	0	0	242.77467731540548	7.929404460077013	241.0	2	693	-2.4417335587764044	-2.836907214530434	4.0
SC_RS11225		SCO1839	helix-turn-helix domain-containing protein	HTH (other)	1967236	1967457	-	1967457.0	0	0	3166.894636206516	11.62930863701452	1038.0	3	222	4.5598935667318585	5.2660670571021315	4.0
SC_RS11390		SCO1872	IclR family transcriptional regulator	IclR	2006250	2007023	+	2006250.0	0	0	158.09131782353435	7.313711294615831	775.0	8	774	-1.594216831330721	-1.698424264979871	4.0
SC_RS11410		SCO1876	SigE family RNA polymerase sigma factor	Sigma factor	2009469	2010041	+	2009469.0	0	0	41.19877369071864	5.399129169269464	57.0	7	573	-1.2152711716445304	-0.4581229027338898	1.0
SC_RS11480		SCO1890	GntR family transcriptional regulator	GntR	2024747	2025415	-	2025415.0	0	0	38.40190436077783	5.300193454149106	1701.0	1	669	-0.5863080449661612	0.0897311673719181	3.0
SC_RS11515		SCO1897	DeoR/GlpR family DNA-binding transcription regulator	DeoR	2031485	2032261	+	2031485.0	0	1	51.64886403671	5.718330498573586	191.0	3	777	1.3069071437293096	1.4766740596944503	5.0
SC_RS11550		SCO1904	TetR/AcrR family transcriptional regulator	TetR	2038269	2038841	-	2038841.0	0	0	552.4050241700777	9.11219193150422	847.0	3	573	-0.7167714466850531	-1.5367163071856635	7.0
SC_RS11595	dapA	SCO1912	4-hydroxy-tetrahydrodipicolinate synthase	TetR	2048212	2049129	+	2048212.0	0	0	49.973230375996344	5.671667880340805	398.0	3	918	0.9621694831733594	1.0410878846061569	5.0
SC_RS11615	dapD	SCO1916	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	TetR	2050524	2051513	-	2051513.0	0	0	939.4307857756108	9.877177957347987	10.0	2	990	1.1983431369128177	-0.9001305882077295	4.0
SC_RS11620		SCO1917	TetR/AcrR family transcriptional regulator	TetR	2051523	2052116	-	2052116.0	0	0	72.06000494388215	6.191009946212725	363.0	2	594	0.5176991416206476	0.4148541946749479	1.0
SC_RS11665		SCO1926	helix-turn-helix transcriptional regulator	HTH (other)	2058374	2059132	-	2059132.0	0	0	2556.061463762439	11.320271123536346	2498.0	0	759	0.3931407418762849	0.7742359628976325	4.0
SC_RS11780	whiA	SCO1950	DNA-binding protein WhiA	Other regulatory	2084575	2085567	-	2085567.0	0	0	736.6053063426078	9.526705224347058	986.0	1	993	-0.3149523524804227	-1.2799826349528125	1.0
SC_RS11810		SCO1956	LacI family DNA-binding transcriptional regulator	LacI	2091825	2092931	+	2091825.0	0	0	154.46904367537087	7.2804835355194255	278.0	2	1107	-0.1586380844724247	-0.4517761945104949	4.0
SC_RS11925		SCO1979	helix-turn-helix domain-containing protein	HTH (other)	2117906	2118766	-	2118766.0	0	0	238.1474000392997	7.901756296504344	1570.0	1	861	-0.3773227941484326	-0.8747084925038044	3.0
SC_RS12005		SCO1995	tetratricopeptide repeat protein	TetR	2130961	2131341	-	2131341.0	0	0	137.9462370358439	7.118382953545021	1043.0	2	381	2.342123461012669	1.2989160018273038	4.0
SC_RS12095		SCO2013	ANTAR domain-containing response regulator	Response regulator	2155123	2155779	-	2155779.0	0	0	1191.0138419514972	10.219185273481315	2118.0	0	657	-0.3758406132605544	-2.064527153271847	5.0
SC_RS12270		SCO2047	ArsR/SmtB family transcription factor	ArsR	2196122	2196709	-	2196709.0	0	0	58.18495994895389	5.88715870040723	607.0	1	588	-0.504119817838419	-0.5290190949146476	2.0
SC_RS12415		SCO2075	TraR/DksA family transcriptional regulator	Other regulatory	2225964	2226683	-	2226683.0	0	0	108.88813034571126	6.779891750618801	1218.0	1	720	0.1501744106888396	1.1522341581476945	9.0
SC_RS12540		SCO2100	TetR/AcrR family transcriptional regulator	TetR	2257287	2257916	+	2257287.0	0	0	486.86943797906446	8.930351299894474	659.0	3	630	-1.5903492218499955	-1.778556236490734	3.0
SC_RS12550		SCO2102	SCO2102 family sporulation regulator	Other regulatory	2259944	2260936	-	2260936.0	0	0	930.1118779626828	9.862810715329667	1344.0	2	993	0.7157076226672633	0.0884008348292049	6.0
SC_RS12555	metF	SCO2103	methylenetetrahydrofolate reductase [NAD(P)H]	TetR	2260993	2261916	-	2261916.0	0	0	919.7039173477606	9.84659347459306	364.0	2	924	1.1709623200672856	-0.3529700856662118	7.0
SC_RS12565		SCO2105	Rv2175c family DNA-binding protein	Other regulatory	2262881	2263246	-	2263246.0	0	0	675.3664912415974	9.401661376848072	962.0	2	366	-0.319994432494782	-1.7026448212157888	6.0
SC_RS12645		SCO2120	response regulator	Response regulator	2280718	2281440	-	2281440.0	0	0	212.55128734081856	7.738438784709202	976.0	1	723	-0.4512524135328378	-1.0955450386919083	3.0
SC_RS12650	macS	SCO2121	MacS family sensor histidine kinase	Sensor kinase	2281433	2282674	-	2282674.0	0	0	500.0771425764299	8.968888918235184	258.0	1	1242	-1.082981617867327	-1.945238606456243	4.0
SC_RS12675		SCO2126	ROK family glucokinase	ROK	2285983	2286936	-	2286936.0	0	0	2519.6748364361833	11.29959430919845	1388.0	3	954	-1.259521699072848	-2.109012277289124	2.0
SC_RS12745		SCO2140	Lrp/AsnC family transcriptional regulator	Lrp	2301552	2301833	+	2301552.0	0	0	383.90994593054296	8.588377140111016	1045.0	2	282	0.4956689769917444	-0.7500513306067362	11.0
SC_RS12755		SCO2142	sensor histidine kinase	Sensor kinase	2302365	2303729	+	2302365.0	0	0	84.54739205247957	6.418651969119242	1629.0	2	1365	-0.281185503180341	0.0983881000899589	4.0
SC_RS12760		SCO2143	response regulator transcription factor	Response regulator	2303726	2304391	+	2303726.0	0	0	42.26054101815341	5.434979802705199	268.0	2	666	0.0859218504176399	-0.0180552510036599	6.0
SC_RS12805		SCO2152	response regulator	Response regulator	2314453	2314854	+	2314453.0	0	0	724.263250691306	9.502360938739193	321.0	7	402	2.1935946969463735	0.8813495465199951	1.0
SC_RS12865		SCO2165	response regulator	Response regulator	2329632	2330315	-	2330315.0	0	0	150.6684792439119	7.244777475995081	522.0	2	684	-0.1917678736915759	-0.8205573843554519	4.0
SC_RS12870		SCO2166	sensor histidine kinase	Sensor kinase	2330312	2331562	-	2331562.0	0	0	244.22573572396024	7.93796658337513	405.0	3	1251	0.3624581058940449	-0.1112134579366537	2.0
SC_RS12950		SCO2182	GntR family transcriptional regulator	GntR	2347778	2348401	+	2347778.0	0	0	653.0853907130269	9.353335181333676	565.0	3	624	0.1300448292815365	-1.2898013310861227	8.0
SC_RS12960		SCO2184	helix-turn-helix transcriptional regulator	HTH (other)	2351510	2352493	+	2351510.0	0	0	120.94147635144049	6.930045107767165	621.0	2	984	-0.8803507852391097	-0.7922177040933814	3.0
SC_RS13040		SCO2201	winged helix-turn-helix transcriptional regulator	HTH (other)	2367728	2368099	+	2367728.0	0	0	131.2293933228634	7.046899099506882	1855.0	2	372	1.1184701124315022	0.5398959356228737	7.0
SC_RS13055		SCO2204	winged helix DNA-binding domain-containing protein	HTH (other)	2369767	2370954	+	2369767.0	0	0	409.2471312043717	8.680349435002569	90.0	1	1188	-1.0196349081247655	-0.9047491597651256	4.0
SC_RS13080		SCO2209	MarR family transcriptional regulator	MarR	2373706	2374182	+	2373706.0	0	0	34.70173270391689	5.157922188824847	246.0	3	477	-1.176980209290797	-0.2375145863869087	3.0
SC_RS13095		SCO2213	winged helix-turn-helix domain-containing protein	HTH (other)	2376676	2377257	+	2376676.0	0	0	262.7688439011004	8.043130354804209	1338.0	2	582	3.2391391537497167	0.3073580305168484	4.0
SC_RS13105		SCO2215	sensor histidine kinase	Sensor kinase	2378415	2379692	+	2378415.0	0	0	83.33975979442278	6.398141007613153	224.0	3	1278	0.1740463422357375	0.1184888722834224	4.0
SC_RS13110		SCO2216	response regulator transcription factor	Response regulator	2379677	2380330	+	2379677.0	0	0	92.81867285880524	6.551803187774524	605.0	3	654	0.7026718820417603	-0.6501962037044502	4.0
SC_RS13125		SCO2219	tetratricopeptide repeat protein	TetR	2382653	2383162	+	2382653.0	0	0	324.65892635758723	8.347217961467605	930.0	1	510	1.0679047821279013	0.0140532438799603	3.0
SC_RS13145		SCO2223	TetR/AcrR family transcriptional regulator	TetR	2387313	2388005	+	2387313.0	0	1	90.32774609798872	6.512981323955214	288.0	2	693	-2.60408418536578	-1.9735548451329563	6.0
SC_RS13190		SCO2232	LacI family DNA-binding transcriptional regulator	LacI	2400651	2401685	+	2400651.0	0	0	692.3324377178212	9.43740344870024	343.0	2	1035	-2.6587528765760107	-3.014788749218442	9.0
SC_RS13245		SCO2243	TetR/AcrR family transcriptional regulator	TetR	2412355	2412933	+	2412355.0	0	0	378.37154695198143	8.567467669761367	936.0	6	579	-2.2129166190388716	-2.231593541293908	3.0
SC_RS13260			helix-turn-helix domain-containing protein	HTH (other)	2415233	2416084	-	2416084.0	0	0	185.5758012846246	7.543618071834939	371.0	2	852	3.3663418540859613	2.6302577201069055	2.0
SC_RS13290		SCO2253	helix-turn-helix domain-containing protein	HTH (other)	2419629	2420483	-	2420483.0	0	0	183.16468417916815	7.524852623384188	405.0	8	855	0.0608048760213377	-0.8337400916306739	8.0
SC_RS13320		SCO2259	BTAD domain-containing putative transcriptional regulator	Other regulatory	2426233	2430201	-	2430201.0	0	0	551.1218648595018	9.108842924937838	943.0	6	3969	-0.3773673343662351	-0.5392140257905679	1.0
SC_RS13425		SCO2280	TetR/AcrR family transcriptional regulator	TetR	2449644	2450291	-	2450291.0	0	0	105.05171467225016	6.728624136707821	2758.0	0	648	-1.0387231218797262	-0.9867905897256142	5.0
SC_RS13430		SCO2281	response regulator transcription factor	Response regulator	2450354	2451016	-	2451016.0	0	0	120.60792635893034	6.926093455941405	2033.0	0	663	-0.9623696723215917	-1.5733353252401	5.0
SC_RS13500		SCO2294	AraC family transcriptional regulator	AraC	2464222	2465058	-	2465058.0	0	0	65.61806147225494	6.0578414683374096	1681.0	1	837	0.6234817397491822	1.8131433983272829	2.0
SC_RS13505		SCO2295	MerR family transcriptional regulator	MerR	2465169	2465930	+	2465169.0	0	0	45.630660550657886	5.543206961331386	1792.0	1	762	0.9337403745589276	0.746515597932877	5.0
SC_RS13565		SCO2307	sensor histidine kinase	Sensor kinase	2475740	2476969	+	2475740.0	0	0	71.57758056853949	6.181452059117829	108.0	4	1230	0.4613973102298433	1.3771564574380442	2.0
SC_RS13570		SCO2308	response regulator transcription factor	Response regulator	2477055	2477687	+	2477055.0	0	0	93.5231459420066	6.5625957411204405	695.0	7	633	-0.2386412437147756	-0.2343959113500175	6.0
SC_RS13625		SCO2319	TetR family transcriptional regulator	TetR	2490268	2490921	+	2490268.0	0	0	379.7325519264314	8.572634112696106	550.0	1	654	-3.676026147414828	-3.638515644971294	1.0
SC_RS13675		SCO2329	GlxA family transcriptional regulator	Other regulatory	2499573	2500565	-	2500565.0	0	0	82.9406133493294	6.391297099841028	371.0	1	993	-0.5369601164110699	-0.4514581650295772	3.0
SC_RS13685		SCO2331	MarR family winged helix-turn-helix transcriptional regulator	MarR	2501284	2501697	-	2501697.0	0	0	120.31799399816698	6.922649737979491	1503.0	1	414	-0.3417068151357726	-0.9691408901320198	3.0
SC_RS13825		SCO2358	response regulator transcription factor	Response regulator	2526064	2526708	-	2526708.0	0	0	194.2473101056032	7.609158862474688	1037.0	3	645	0.2954205177531505	-0.5861368956282188	3.0
SC_RS13830		SCO2359	sensor histidine kinase	Sensor kinase	2526699	2527841	-	2527841.0	0	0	241.20367661266437	7.920076954850729	96.0	5	1143	0.1551476631430388	-0.6773139459439409	1.0
SC_RS13905		SCO2374	TetR family transcriptional regulator	TetR	2544733	2545416	+	2544733.0	0	0	173.37771126700756	7.446071838263832	10.0	8	684	-0.003092793300663	-1.0368606895309411	4.0
SC_RS13925		SCO2378	MerR family transcriptional regulator	MerR	2548784	2549293	-	2549293.0	0	0	138.70047425999994	7.126193108241418	85.0	7	510	2.0981626733944214	-0.3680801179068169	3.0
SC_RS13940		SCO2381	helix-turn-helix domain-containing protein	HTH (other)	2550901	2551737	+	2550901.0	0	0	214.37112605530012	7.750681036272207	1491.0	3	837	1.9329857117297928	1.7450394251371244	7.0
SC_RS13965	fasR	SCO2386	fatty acid biosynthesis transcriptional regulator FasR	Other regulatory	2558045	2559250	+	2558045.0	0	1	658.4212932136244	9.36505666325211	24.0	8	1206	-1.3457214719384083	-2.008260763804589	1.0
SC_RS14025		SCO2398	MarR family winged helix-turn-helix transcriptional regulator	MarR	2570030	2570485	+	2570030.0	0	0	51.239061482067086	5.707057072795244	197.0	4	456	0.2031974271377919	0.1443779231901676	3.0
SC_RS14165		SCO2426	helix-turn-helix domain-containing protein	HTH (other)	2600318	2601529	+	2600318.0	0	0	155.95433362134705	7.294201053086045	982.0	2	1212	3.9154492499711857	2.8643966373854615	3.0
SC_RS14235		SCO2440	IclR family transcriptional regulator	IclR	2618647	2619420	-	2619420.0	0	0	262.2713762970686	8.040406865283021	991.0	2	774	-0.8787910467248727	-1.3880668703730774	3.0
SC_RS14245		SCO2442	FadR/GntR family transcriptional regulator	GntR	2620174	2620881	-	2620881.0	0	0	292.09979106832964	8.195248129399612	1598.0	1	708	-0.9839733105279588	-2.610870559579532	2.0
SC_RS14295		SCO2452	GAF domain-containing sensor histidine kinase	Sensor kinase	2638132	2639559	+	2638132.0	0	0	31.09430885986994	5.004245588260726	204.0	3	1428	0.1926478495523862	3.00003986454776	1.0
SC_RS14375		SCO2465	RNA polymerase sigma factor	Sigma factor	2653137	2654327	-	2654327.0	0	0	180.01092765029	7.499932985376006	734.0	1	1191	-0.7841611672419613	-1.0229109840304074	10.0
SC_RS14425		SCO2475	LysR family transcriptional regulator	LysR	2666940	2667869	+	2666940.0	0	0	273.36539618885405	8.099954725604658	178.0	2	930	-0.3237729340935993	-0.9734052968109216	7.0
SC_RS14455		SCO2481	winged helix-turn-helix transcriptional regulator	HTH (other)	2671552	2671941	-	2671941.0	0	0	113.43425810753926	6.838375205204869	856.0	2	390	3.990337584269753	2.3947031682953623	3.0
SC_RS14495		SCO2489	TetR/AcrR family transcriptional regulator	TetR	2680340	2680924	+	2680340.0	0	0	128.2703299012433	7.014247375856771	524.0	1	585	0.2172356621312726	-0.2858178620353691	8.0
SC_RS14555		SCO2501	helix-turn-helix transcriptional regulator	HTH (other)	2698679	2699575	-	2699575.0	0	0	260.5901637232051	8.03116448361321	1275.0	4	897	1.2367478968388692	0.2286381429775764	3.0
SC_RS14590		SCO2508	Fur family transcriptional regulator	Other regulatory	2706801	2707220	+	2706801.0	0	0	409.5827175584503	8.681529091898632	1347.0	2	420	0.2684753890373882	-1.2530436141881485	5.0
SC_RS14615		SCO2513	helix-turn-helix domain-containing protein	HTH (other)	2709485	2710318	+	2709485.0	0	0	422.1794863938492	8.725125884345855	833.0	1	834	6.092668182947945	5.878463823536852	2.0
SC_RS14635		SCO2517	response regulator	Response regulator	2712740	2713435	-	2713435.0	0	0	567.4292319832372	9.150836938150007	154.0	2	696	3.933775298413101	4.70711739702578	1.0
SC_RS14640		SCO2518	sensor histidine kinase	Sensor kinase	2713432	2714709	-	2714709.0	0	0	1177.8693054626249	10.203188068448448	1120.0	1	1278	3.270367719518872	4.157825422496734	3.0
SC_RS14725		SCO2535	MmcQ/YjbR family DNA-binding protein	Other regulatory	2733319	2733693	+	2733319.0	0	0	111.68991164181936	6.816214556431464	2001.0	0	375	-0.7616220063997272	-1.4607530409999792	1.0
SC_RS14735		SCO2537	helix-turn-helix transcriptional regulator	HTH (other)	2735252	2736145	+	2735252.0	0	0	193.96551896699512	7.60707518547272	68.0	2	894	0.8666976645231068	0.3154344215116983	4.0
SC_RS14770		SCO2544	IclR family transcriptional regulator	IclR	2742662	2743459	+	2742662.0	0	0	101.82492231043584	6.6840461715824695	610.0	4	798	-0.1518813967867011	-0.0603560343986214	2.0
SC_RS14825	hrcA	SCO2555	heat-inducible transcriptional repressor HrcA	Repressor	2755007	2756023	-	2756023.0	0	0	1822.4534551655368	10.832457659077612	791.0	2	1017	-1.044164842858697	-1.900747543476363	7.0
SC_RS14890		SCO2568	ComEA family DNA-binding protein	Other regulatory	2772442	2773509	-	2773509.0	0	0	59.205795352220065	5.9118304610000445	1167.0	3	1068	-2.0105519076520997	-0.6418952656362666	7.0
SC_RS15140	folC	SCO2614	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	TetR	2837148	2838671	-	2838671.0	0	0	1801.0098727810744	10.815391200016244	228.0	1	1524	-1.063467177593841	-1.8826759215594064	4.0
SC_RS15270		SCO2639	RNA polymerase sigma factor	Sigma factor	2870032	2870568	-	2870568.0	0	1	57.65600978674502	5.874207026591235	113.0	7	537	-1.718484135527773	-1.28534328878955	2.0
SC_RS15295		SCO2644	LysR family transcriptional regulator	LysR	2876450	2877352	-	2877352.0	0	0	215.8927181022056	7.760837806942636	692.0	2	903	-1.919461075886158	-1.982010456473929	3.0
SC_RS15310		SCO2647	MarR family winged helix-turn-helix transcriptional regulator	MarR	2879447	2879965	+	2879447.0	0	0	99.63292564152847	6.652958601160457	478.0	1	519	-1.77383748861616	-1.2710693903917574	8.0
SC_RS15335		SCO2652	Rrf2 family transcriptional regulator	Other regulatory	2884084	2884518	+	2884084.0	0	0	230.36682014612765	7.854038175037623	687.0	1	435	-1.5646365908289377	-2.243959053623726	1.0
SC_RS15360		SCO2657	ROK family transcriptional regulator	ROK	2888309	2889526	+	2888309.0	0	0	132.913041570395	7.065152658971102	149.0	4	1218	-1.5708917691090083	-0.8926308285467408	3.0
SC_RS15485	fxsT	SCO2681	FxSxx-COOH system tetratricopeptide repeat protein	TetR	2920569	2922815	+	2920569.0	0	1	170.0691728781177	7.418435995523718	120.0	7	2247	-1.633740595502153	-0.8112210531302011	1.0
SC_RS15495		SCO2683	single-stranded DNA-binding protein	Other regulatory	2924515	2924985	-	2924985.0	0	0	24.55170085076515	4.675347422343542	82.0	5	471	-0.3940206184391142	0.9795753000822814	7.0
SC_RS15515		SCO2686	helix-turn-helix domain-containing protein	HTH (other)	2929823	2930719	-	2930719.0	0	0	125.4531595522996	6.982459274332122	2162.0	0	897	-1.5827249334929254	-1.3767405170624916	2.0
SC_RS15725			helix-turn-helix transcriptional regulator	HTH (other)	2975426	2975617	+	2975426.0	0	0	6.830690689528868	2.9691395629967405	1177.0	1	192	0.0320726027281723	2.6047541995235464	8.0
SC_RS15755		SCO2734	LysR family transcriptional regulator	LysR	2980555	2981592	+	2980555.0	0	0	106.96026275672617	6.754356582968197	210.0	1	1038	0.4154366638885007	0.448276174577196	5.0
SC_RS15795		SCO2742	RNA polymerase sigma-70 factor	Sigma factor	2988198	2989145	-	2989145.0	0	0	51.18329125846741	5.705516034300036	1335.0	1	948	0.3350555672221927	1.040034848378357	2.0
SC_RS15810		SCO2745	LacI family DNA-binding transcriptional regulator	LacI	2990408	2991451	+	2990408.0	0	0	57.81529233338171	5.878119408199601	72.0	1	1044	-1.3714511419142328	0.7850321083004397	7.0
SC_RS15850		SCO2753	LacI family DNA-binding transcriptional regulator	LacI	2999879	3000925	+	2999879.0	0	0	185.9979143141286	7.546878368842481	235.0	4	1047	-0.8557136270428685	-1.226961921224731	8.0
SC_RS15870		SCO2757	LysR family transcriptional regulator	LysR	3003658	3004599	+	3003658.0	0	0	112.50948375935133	6.82666903003095	593.0	2	942	-0.8118953385157253	-0.6874407708364342	3.0
SC_RS15920		SCO2767	tetratricopeptide repeat protein	TetR	3017260	3019491	-	3019491.0	0	0	431.07625851026467	8.75514215046282	1542.0	2	2232	1.7200093967983034	1.594174545525192	4.0
SC_RS15960		SCO2775	SACE_7040 family transcriptional regulator	Other regulatory	3026790	3027416	-	3027416.0	0	0	106.38690518601938	6.746674270854254	253.0	2	627	-1.4558761315398885	-0.9678360718244836	2.0
SC_RS16045		SCO2792	helix-turn-helix domain-containing protein	HTH (other)	3047135	3048331	+	3047135.0	0	0	3179.369312161971	11.634978589130249	3720.0	0	1197	0.2855693917650436	-0.9746473527845678	4.0
SC_RS16060		SCO2794	LacI family DNA-binding transcriptional regulator	LacI	3049837	3050892	-	3050892.0	0	0	548.8928678157217	9.103006764546771	37.0	2	1056	-0.6934597498605036	-1.6364304760804471	6.0
SC_RS16090		SCO2800	sensor histidine kinase	Sensor kinase	3057814	3059226	-	3059226.0	0	0	162.40548075896493	7.352312563289978	200.0	4	1413	1.111192488293643	0.7507773718523268	6.0
SC_RS16095		SCO2801	response regulator transcription factor	Response regulator	3059223	3059927	-	3059927.0	0	0	74.66291734363038	6.241514498502338	501.0	3	705	1.2286063475604352	0.8671293521525472	4.0
SC_RS16145		SCO2811	ArsR/SmtB family transcription factor	ArsR	3070230	3070556	-	3070556.0	0	0	111.0455956627134	6.807942129649846	952.0	1	327	-0.4866504761710769	-0.8824422814679996	3.0
SC_RS16165		SCO2815	TetR/AcrR family transcriptional regulator	TetR	3073685	3074278	+	3073685.0	0	0	77.2092678793532	6.289267673408849	380.0	3	594	-1.4534602602806237	-1.1859246198780466	8.0
SC_RS16255		SCO2832	IclR family transcriptional regulator	IclR	3090979	3091737	+	3090979.0	0	0	881.1748139589308	9.784920761930952	565.0	2	759	2.6017573397032967	2.2364630798813243	4.0
SC_RS16305		SCO2840	LysR family transcriptional regulator	LysR	3101313	3102206	+	3101313.0	0	0	67.20358595909101	6.091775689113235	1275.0	2	894	0.5941385457150125	0.5114349861874024	4.0
SC_RS16325			GntR family transcriptional regulator	GntR	3104592	3104948	-	3104948.0	0	0	18.52395286643107	4.287173268867008	203.0	2	357	-2.5904476267344374	0.1881578048190809	0.0
SC_RS16330		SCO2846	ROK family transcriptional regulator	ROK	3105013	3106233	-	3106233.0	0	0	113.20677941840935	6.835504482708579	1082.0	2	1221	-1.7020606949795536	-1.2370130463725415	4.0
SC_RS16365		SCO2853	winged helix-turn-helix transcriptional regulator	HTH (other)	3111340	3111885	-	3111885.0	0	0	43.55701735545884	5.4775807568627055	399.0	4	546	-0.6129902178245757	-0.0756047517648024	1.0
SC_RS16395		SCO2859	PadR family transcriptional regulator	PadR	3115957	3116334	-	3116334.0	0	0	82.51050546953769	6.383885792299846	952.0	2	378	-1.7412503091118272	-1.7139570138750468	4.0
SC_RS16420		SCO2865	helix-turn-helix domain-containing protein	HTH (other)	3122091	3122933	+	3122091.0	0	0	127.46739072669908	7.005258391939468	159.0	3	843	-0.6378221525205899	-0.8759597897506419	1.0
SC_RS16445		SCO2869	helix-turn-helix domain-containing protein	HTH (other)	3124417	3125262	+	3124417.0	0	0	39.82375362929602	5.351336935107096	797.0	2	846	0.5907186038342439	0.8578663420110472	5.0
SC_RS16475		SCO2875	MerR family transcriptional regulator	MerR	3129646	3130077	+	3129646.0	0	0	106.98153361957496	6.754640801854596	128.0	2	432	0.0504358950090346	-0.2594867707781527	3.0
SC_RS16720		SCO2924	SsgA family sporulation/cell division regulator	Other regulatory	3175140	3175568	+	3175140.0	0	0	198.85551623565416	7.6428135830784605	600.0	13	429	0.2048375575204512	0.9569925193955524	5.0
SC_RS16730		SCO2926	tetratricopeptide repeat protein	TetR	3177140	3178576	+	3177140.0	0	0	40.53259481113136	5.3761721040015695	151.0	3	1437	-0.1668985992533252	2.210637570437638	5.0
SC_RS16740		SCO2928	Lrp/AsnC family transcriptional regulator	Lrp	3179891	3180382	+	3179891.0	0	0	41.335552174093145	5.403797800854305	1029.0	1	492	-1.2149716852184476	0.0245506755845539	5.0
SC_RS16775		SCO2935	IclR family transcriptional regulator	IclR	3186380	3187042	-	3187042.0	0	0	126.71154999499724	6.996745195371284	385.0	3	663	-0.6863898799164236	-0.4303036776123939	10.0
SC_RS16855		SCO2950	HU family DNA-binding protein	Other regulatory	3206403	3206684	-	3206684.0	0	1	10732.932147555646	13.389891053088476	265.0	2	282	-1.6542997259922183	-2.9016567876690877	3.0
SC_RS16870	rsuA	SCO2953	anti-sigma U factor RsuA	Anti-sigma	3211306	3212094	-	3212094.0	0	0	401.3750304435357	8.652396970631418	141.0	2	789	1.1926883458951565	1.5695413540350536	5.0
SC_RS16875		SCO2954	sigma-70 family RNA polymerase sigma factor	Sigma factor	3212154	3212678	-	3212678.0	0	0	191.4657188593469	7.588457692019115	725.0	2	525	1.954392305951057	3.13004533177038	3.0
SC_RS16920	stgR	SCO2964	LysR family transcriptional regulator StgR	LysR	3224084	3225055	-	3225055.0	0	0	49.02834392258842	5.644673790787568	137.0	4	972	-2.146393632076846	0.4023928907698288	4.0
SC_RS17040		SCO2987	MarR family winged helix-turn-helix transcriptional regulator	MarR	3257116	3257622	+	3257116.0	0	0	193.3409097698676	7.602445817458836	906.0	4	507	-0.8971773783586984	-2.1532942359633225	2.0
SC_RS17075		SCO2994	TetR/AcrR family transcriptional regulator	TetR	3261641	3262273	-	3262273.0	0	0	165.14089098070122	7.3762633862219475	1941.0	1	633	-2.853029374803972	-2.2141303478950123	5.0
SC_RS17135		SCO3007	winged helix-turn-helix domain-containing protein	HTH (other)	3280662	3281837	+	3280662.0	0	0	368.77143540316007	8.530489971591232	226.0	4	1176	-1.7096121261829431	-2.169189147901302	1.0
SC_RS17140		SCO3008	response regulator	Response regulator	3281872	3282630	-	3282630.0	0	0	1733.902008374242	10.760638462725002	1013.0	4	759	1.6024025720841717	0.6355089530968789	5.0
SC_RS17160	mtrB	SCO3012	two-component system sensor histidine kinase MtrB	Sensor kinase	3286822	3288888	-	3288888.0	0	0	1825.482625280837	10.834852314551236	2245.0	0	2067	-0.6702161985629062	-1.607341057837588	3.0
SC_RS17165	mtrA	SCO3013	two-component system response regulator MtrA	Response regulator	3288890	3289579	-	3289579.0	0	0	2928.8661992683133	11.516619066012776	1554.0	3	690	-0.0965430792290759	-1.202774875772149	10.0
SC_RS17285		SCO3034	WhiB family transcriptional regulator	WhiB	3320753	3321016	-	3321016.0	0	0	845.511698688284	9.725386195902669	1573.0	2	264	-0.9947476890892744	-2.1731640950607525	2.0
SC_RS17425	draK	SCO3062	two-component system sensor histidine kinase DraK	Sensor kinase	3354681	3355955	-	3355955.0	0	0	746.9689357509369	9.5468345438867	1311.0	1	1275	0.1362981801614192	-1.132350578895084	3.0
SC_RS17430		SCO3063	response regulator transcription factor	Response regulator	3355990	3356667	-	3356667.0	0	0	1448.9902686120422	10.501827502507636	2023.0	0	678	0.4668719232189372	-0.6508592634966578	5.0
SC_RS17455		SCO3068	RNA polymerase sigma factor SigF	Sigma factor	3360694	3361608	+	3360694.0	0	0	1170.95430876382	10.194700608854994	117.0	3	915	-1.1881778751323795	-2.610296401870956	6.0
SC_RS17490		SCO3075	MurR/RpiR family transcriptional regulator	Other regulatory	3368495	3369364	-	3369364.0	0	0	140.11038665014817	7.140680373437457	1271.0	2	870	-1.4515547738902486	-0.9505815321921564	2.0
