locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	6mA_T1_count	6mA_T2_count	6mA_T3_count	4mC_T1_count	4mC_T2_count	4mC_T3_count	total_methyl_T1	total_methyl_T2	total_methyl_T3	has_methylation	methyl_change	log2FC_T2vsT1_deseq	padj_T2vsT1_deseq	log2FC_T3vsT1_deseq	padj_T3vsT1_deseq	DEG_T2vsT1	DEG_T3vsT1	is_DEG	expr_dir_T2	expr_dir_T3	coordination_T2	coordination_T3	in_literature_37
SC_RS02325		SCO0062	LacI family DNA-binding transcriptional regulator	LacI	47789	48844	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.387040868752092	5.484456753990473e-05	-0.7299162534526417	0.0201896679317393	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS02330		SCO0063	ROK family protein	ROK	48889	49824	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.155666370566407	0.00016518303471337593	-0.489694123865563	0.0770837567919963	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS02530		SCO0110	helix-turn-helix transcriptional regulator	HTH (other)	90951	91790	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.3246231804620225	1.8721259806814192e-11	1.990100779932112	5.978967261273992e-09	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS02625		SCO0132	helix-turn-helix transcriptional regulator	HTH (other)	122743	125502	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.2400573527398375	2.9577269237481365e-07	2.3078206502502585	8.280263031811662e-23	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS02660		SCO0140	MerR family transcriptional regulator	MerR	132693	133520	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.0849913384759675	0.8763671261255139	1.6541476848097842	0.000712531740274728	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS02680		SCO0143	TetR/AcrR family transcriptional regulator	TetR	136683	137183	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1673727784566577	0.0065230235396924	-0.1031847408820772	0.783004553859837	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS02705		SCO0148	helix-turn-helix domain-containing protein	HTH (other)	139467	139712	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8936005522600234	0.0329618707158759	-1.2811307335419342	0.0019349517274112	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS02735		SCO0155	TetR/AcrR family transcriptional regulator	TetR	145499	146122	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0760217352383616	2.447231558385361e-06	0.2228000537580297	0.3430781042196295	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS02750		SCO0160	helix-turn-helix domain-containing protein	HTH (other)	149508	150209	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.7324724095765713	5.348266891108329e-06	3.8579626289652618	7.068927975933549e-11	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS02915		SCO0193	MerR family transcriptional regulator	MerR	183793	184797	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0446744470974991	2.3273311656135575e-10	-3.038952083124021	3.7848868241711674e-73	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS02920		SCO0194	sigma-70 family RNA polymerase sigma factor	Sigma factor	184958	185566	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.4033883734315973	1.2852036577193298e-13	-0.402288696684722	0.0302101389514389	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS02965		SCO0203	two-component system sensor histidine kinase	Sensor kinase	192880	194637	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.868114153382318	1.161789964548132e-33	3.402374060263524	7.65938296728921e-47	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS02970		SCO0204	response regulator	Response regulator	194760	195461	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	6.324153838139655	9.04040152499629e-90	7.802869970502408	9.902722595968022e-136	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS03000		SCO0211	sensor histidine kinase	Sensor kinase	201374	202090	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.7039669870807193	2.510227895288435e-11	5.393716590635885	1.0149922765512552e-22	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS03080		SCO0230	TetR/AcrR family transcriptional regulator	TetR	220150	220764	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.4259427424005791	0.0806139862283397	-1.0005745606189085	4.725263352062344e-05	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS03095		SCO0233	helix-turn-helix transcriptional regulator	HTH (other)	221699	222538	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8074575589010965	0.0468327749651006	1.6502944063033878	2.2473233854307135e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS03110		SCO0236	helix-turn-helix transcriptional regulator	HTH (other)	224404	225276	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.4086786581196309	0.0018318844809986	2.2725482523122373	2.892618296199781e-07	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS03175		SCO0250	TetR/AcrR family transcriptional regulator	TetR	239858	240523	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1502773779241664	5.859463141721366e-06	-0.9004489594518529	0.0001632138856367363	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS03195		SCO0255	sigma-54-dependent Fis family transcriptional regulator	Other regulatory	243936	245759	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5669777735255366	0.2076067300557747	1.6987109634079436	2.8649560972888404e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS03240		SCO0264	MarR family winged helix-turn-helix transcriptional regulator	MarR	252946	253398	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.00819302523199	0.000978527451062797	0.4583939551113153	0.1287454093402565	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS03365		SCO0289	LacI family DNA-binding transcriptional regulator	LacI	281129	282157	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.4477424763240987	1.2580797842015102e-09	-0.8391507153827157	0.0001137126123257732	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS03410		SCO0298	LysR family transcriptional regulator	LysR	292656	293519	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.1155744572041162	2.0107606003429413e-06	0.5273222339595773	0.0238740038854788	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS03495		SCO0316	PucR family transcriptional regulator	Other regulatory	315254	316921	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0282829183762228	0.0023150572738112	1.3930119921860808	1.648277532229265e-05	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS03695		SCO0357	FadR/GntR family transcriptional regulator	GntR	361759	362508	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.488277742681134	0.0315477259156946	-1.058931445044411	1.7186036884325685e-06	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS03945		SCO0407	MerR family transcriptional regulator	MerR	427610	428614	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.429341596704978	3.7017484214000264e-05	1.3945707893972197	3.535679526969816e-05	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS04015		SCO0421	response regulator transcription factor	Response regulator	438329	439000	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.250526004874042	0.0104982229791678	1.8305853829128351	0.0001302049353147434	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS04020		SCO0422	sensor histidine kinase	Sensor kinase	438997	440190	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.342799861208605	0.0035443524575321	2.5019942978447873	3.729192866315453e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS04050		SCO0428	TetR/AcrR family transcriptional regulator	TetR	445611	446144	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7451687604682189	0.0101452993761749	-1.7449893174071325	5.468282036887606e-09	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS04060		SCO0430	TetR/AcrR family transcriptional regulator	TetR	447245	447868	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.6481570490724888	2.1683871776898305e-15	-1.9146689852559071	7.006910439782915e-21	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS04075		SCO0433	helix-turn-helix domain-containing protein	HTH (other)	453370	454374	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1788164466574669	0.00010990369866063473	-0.6571255599150754	0.0179300517902828	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS04195		SCO0456	LacI family DNA-binding transcriptional regulator	LacI	475628	476671	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2997940348202991	0.5614637063185238	1.1973903089577942	0.0151255631443324	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS04245		SCO0466	GlxA family transcriptional regulator	Other regulatory	487618	488601	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8700727493259632	0.032435815004605	1.9935472028954544	2.979463306521311e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS04345		SCO0485	TetR/AcrR family transcriptional regulator	TetR	504854	505465	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.357381583178523	9.55147039891152e-08	-1.596146711419719	1.4624171284423742e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS04520		SCO0521	TetR/AcrR family transcriptional regulator	TetR	553892	554473	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7039058190649651	0.001296664859627	-1.2321702535282035	1.2232171904953852e-08	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS04725		SCO0561	Fur family transcriptional regulator	Other regulatory	603385	603840	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	4.646771783728675	1.8772974337148756e-76	3.125233834486972	3.2965950027908053e-35	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS04835		SCO0582	FadR/GntR family transcriptional regulator	GntR	624273	625034	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9433490184549614	7.94951712541436e-06	-1.5228148499376872	4.999894668152619e-13	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS04870		SCO0589	LysR family transcriptional regulator	LysR	631216	632103	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.1253242509724075	0.0008193329300162326	0.8491160527122575	0.0092884933334344	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS04950		SCO0605	GlxA family transcriptional regulator	Other regulatory	645297	646232	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2829127614680518	0.588057712474943	1.494110123502335	0.0036321446868761	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS04965	slbR	SCO0608	gamma-butyrolactone-binding regulator SlbR	Other regulatory	647887	648765	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.465586265258923	4.030445902904505e-09	1.1751163244240108	1.9605124047517703e-06	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS05030		SCO0622	TetR/AcrR family transcriptional regulator	TetR	662373	663014	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3806107592335697	1.4194622833374866e-09	-2.9764866112041557	2.235811385100025e-34	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS05065		SCO0629	LacI family DNA-binding transcriptional regulator	LacI	671618	672727	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.189358165158212	0.0015991556978006	0.4239292093887683	0.1756425719552448	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS05080		SCO0633	anti-sigma factor	Sigma factor	674317	675069	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8207429538218626	0.1622671882092426	1.3989211429085673	0.0060411450071484	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS05120		SCO0640	BlaI/MecI/CopY family transcriptional regulator	Other regulatory	681435	681863	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6133280118656578	0.0035160527660301	-1.0067605143541112	9.5094773658849e-07	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS05265		SCO0669	TetR/AcrR family transcriptional regulator	TetR	709071	709688	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.191749173063127	1.868122859139611e-05	-0.5772432982553798	0.0217459847418526	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS05410			GlxA family transcriptional regulator	Other regulatory	738527	739524	+							0.0	0.0	0.0	False	none	0.4363543353441318	0.3020963674529445	1.790184895227898	7.255008851198229e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS05445			helix-turn-helix domain-containing protein	HTH (other)	743929	744847	+							0.0	0.0	0.0	False	none	1.2539664535265234	5.035532077485741e-10	1.1284462372199775	1.8220673938059425e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS05480		SCO0711	PucR family transcriptional regulator	Other regulatory	751917	753197	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-3.024187685103999	0.0091182321568968	3.612236935504198	4.712020070876482e-08	True	True	True	down	up	no_methyl_change	no_methyl_change	False
SC_RS05490	bdeA	SCO0713	bis(hydroxyethyl) terephthalate hydrolase	HTH (other)	756314	757246	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3588922933495304	0.5577095697741916	3.474279444606903	2.4619915153773e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS05655		SCO0745	TetR/AcrR family transcriptional regulator	TetR	786984	787643	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.7752282296900583	0.0003247010144104374	4.63896718025284	3.078928225418701e-09	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS05835		SCO0781	anti-sigma factor antagonist	Sigma factor	828403	828789	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.313411545072093	1.0142375202693804e-12	2.62843680603529	1.3070959008652594e-16	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06250		SCO0864	sigma-70 family RNA polymerase sigma factor	Sigma factor	911343	911939	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.705847797382574	9.046353037797917e-08	5.191516270187578	1.380535665494077e-13	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06260		SCO0866	sigma-70 family RNA polymerase sigma factor	Sigma factor	912931	913572	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	6.433954400028229	4.189502849917353e-33	6.9599963778571565	1.3339899433020208e-38	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06280		SCO0870	response regulator	Response regulator	916336	916785	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2150608534183214	3.6504255016346267e-07	-1.7970786352118415	6.152271875166946e-14	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS06285		SCO0871	sensor histidine kinase	Sensor kinase	916782	918377	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1037565488190368	4.965713634598995e-12	-2.339788745979136	2.6970929586649972e-46	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS06300		SCO0875	ArsR/SmtB family transcription factor	ArsR	921420	921755	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.54347853741899	0.0015299160223488	1.183037068078732	0.0110710931849273	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06345		SCO0882	tetratricopeptide repeat protein	TetR	928670	929017	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.083451630573584	6.149001036547373e-05	2.0421350258447006	5.270681392709716e-05	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06365		SCO0886	LacI family DNA-binding transcriptional regulator	LacI	931757	932791	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.386789995843366	3.3607417260380736e-27	1.074587496961679	1.7220315550256767e-06	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06370		SCO0887	TetR/AcrR family transcriptional regulator	TetR	932864	933568	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.1804666684778335	2.7355690166139565e-14	1.5945404853786234	2.1712855140701815e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06395		SCO0891	helix-turn-helix transcriptional regulator	HTH (other)	936431	937270	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8365240862833684	0.0138921464263469	1.3582401922840812	2.4805836728982972e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS06660		SCO0942	sigma-70 family RNA polymerase sigma factor	Sigma factor	988130	988684	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.397911601877013	0.0164476840659821	2.573111497068956	1.385565501398748e-05	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS06715		SCO0953	LacI family DNA-binding transcriptional regulator	LacI	1002624	1003673	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.838940817048252	4.9572559312478016e-08	-0.5869761344605022	0.038891310206014	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS06885	metE	SCO0985	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	TetR	1038243	1040561	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.5262805846847645	7.489598012671736e-92	0.3978041031785137	0.026678196323303	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS07005			helix-turn-helix domain-containing protein	HTH (other)	1063757	1064212	-							0.0	0.0	0.0	False	none	-1.128293733805504	0.0732824768252632	1.1008047061880282	0.0326014066778953	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS07015		SCO1011	helix-turn-helix domain-containing protein	HTH (other)	1066337	1068241	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.5176383723941849	1.0318338000494661e-07	1.6246421828106865	5.593614675563297e-09	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS07085		SCO1026	DeoR/GlpR family DNA-binding transcription regulator	DeoR	1084395	1085219	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5656492148957462	7.738483828023444e-20	-1.5089467379615011	5.027166357080126e-19	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS07125		SCO1034	TetR/AcrR family transcriptional regulator	TetR	1092334	1092897	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3074996038188972	0.365904400435074	1.3634050528133277	4.135862601338676e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS07170		SCO1043	DeoR/GlpR family DNA-binding transcription regulator	DeoR	1099030	1099809	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0813352188145344	1.0340811202386152e-05	-0.7257275492901347	0.001617947272029	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07300		SCO1069	MarR family winged helix-turn-helix transcriptional regulator	MarR	1129716	1130108	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.9056248772386454	0.01949500379464	1.4404947404836528	9.350819054233296e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS07310		SCO1070	response regulator transcription factor	Response regulator	1130429	1131094	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8554671122958086	0.0093976469799525	1.1693772573508867	0.00019423233162970804	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS07340		SCO1077	ROK family protein	ROK	1137148	1138101	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.336802143759116	5.088662743962786e-05	-1.1586859781966956	0.00019118614795207207	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS07425		SCO1094	TetR/AcrR family transcriptional regulator	TetR	1152798	1153376	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1144842028219542	1.755398786193562e-06	-1.4337424656513416	4.0190790962800044e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS07440		SCO1098	MarR family winged helix-turn-helix transcriptional regulator	MarR	1155717	1156292	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7239327318856952	0.0016983258209083	-1.007643696953259	7.013353641733444e-06	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS07470		SCO1104	TetR/AcrR family transcriptional regulator	TetR	1161710	1162411	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0071282989965855	7.363319944453696e-06	-0.8762003473636338	4.96632325902417e-05	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07505		SCO1111	PaaX family transcriptional regulator C-terminal domain-containing protein	Other regulatory	1167998	1168750	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2051155969880694	0.0001283752596530202	-0.1180711097639857	0.6806026758540547	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07545		SCO1119	Lrp/AsnC family transcriptional regulator	Lrp	1177797	1178273	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.7492557819129302	0.0004748563523969769	-0.4492396339914815	0.2721403476482487	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07625	xdhR	SCO1135	purine salvage operon transcriptional regulator XdhR	Other regulatory	1193398	1193988	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.1824394143501976	0.4607413986458513	-1.0241957238543062	8.564480412145677e-06	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS07635		SCO1137	sensor histidine kinase	Sensor kinase	1194739	1196385	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.036258333678296	0.0063955062545698	0.5023650199334878	0.1335390753518728	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07675		SCO1145	MarR family winged helix-turn-helix transcriptional regulator	MarR	1204428	1204889	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-3.0080310333944755	1.5860014578227278e-35	-0.7063274140367805	0.0007778153160894074	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07840		SCO1177	FadR/GntR family transcriptional regulator	GntR	1241559	1242302	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.377622263653192	0.0036320597144062	1.4953789954273078	3.837150797910128e-05	True	True	True	down	up	no_methyl_change	no_methyl_change	False
SC_RS07920		SCO1193	TetR/AcrR family transcriptional regulator	TetR	1265170	1265739	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1457446692249844	3.903671610666229e-06	-1.3852732598215582	1.1708445620824266e-08	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS07985		SCO1206	1,3,6,8-tetrahydroxynaphthalene synthase	TetR	1277625	1278749	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.4362115440609053	7.632091623517735e-13	1.5576340492793828	3.971694908339651e-06	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS08005		SCO1210	TetR family transcriptional regulator	TetR	1281884	1282540	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.208522737947047	1.1650010724757303e-09	-1.260701848144158	1.0869556773770308e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS08060		SCO1221	Lrp/AsnC family transcriptional regulator	Lrp	1292195	1292698	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.3143125705861258	1.1553926759196424e-05	0.1710145497351624	0.5836780318643888	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS08165		SCO1242	helix-turn-helix domain-containing protein	HTH (other)	1313856	1314716	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.5253626598663368	2.5302442127499523e-11	0.6537503356126737	0.0045594936129059	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS08260		SCO1260	response regulator transcription factor	Response regulator	1330916	1331578	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5284297342060894	0.0264611393203493	-1.1299410723641432	1.294199816085204e-06	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS08265		SCO1261	ROK family transcriptional regulator	ROK	1331678	1332832	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5485561397936196	0.0014218963350253	-1.0452838719080215	5.697781652117325e-10	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS08270		SCO1262	GntR family transcriptional regulator	GntR	1332872	1333633	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0766209737666954	7.426593085767971e-07	0.3925390328939403	0.0715147184555725	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS08340		SCO1276	RNA polymerase sigma factor	Sigma factor	1346693	1347289	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.7773793413514646	0.1555117073529052	4.592903524808813	2.1294635445844892e-16	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS08405	pdxR	SCO1289	MocR-like pyridoxine biosynthesis transcription factor PdxR	Other regulatory	1359896	1361419	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.1057438513634956	4.0551381275647776e-23	2.2257994398079024	4.614681819449488e-26	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS08510		SCO1309	ArsR/SmtB family transcription factor	ArsR	1386707	1387066	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3787741718595733	0.4390889780418985	1.019139367184028	0.017902824562741	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
