locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	6mA_T1_count	6mA_T2_count	6mA_T3_count	4mC_T1_count	4mC_T2_count	4mC_T3_count	total_methyl_T1	total_methyl_T2	total_methyl_T3	has_methylation	methyl_change	log2FC_T2vsT1_deseq	padj_T2vsT1_deseq	log2FC_T3vsT1_deseq	padj_T3vsT1_deseq	DEG_T2vsT1	DEG_T3vsT1	is_DEG	expr_dir_T2	expr_dir_T3	coordination_T2	coordination_T3	in_literature_37
SC_RS07345		SCO1078	LacI family DNA-binding transcriptional regulator	LacI	1138315	1139391	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.0258307180240285	0.908342952081598	-0.0405247805105256	0.8317640301675217	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS07425		SCO1094	TetR/AcrR family transcriptional regulator	TetR	1152798	1153376	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0576162161470033	1.299096550625071e-06	-1.3286236481892786	3.5362568982021103e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS07440		SCO1098	MarR family winged helix-turn-helix transcriptional regulator	MarR	1155717	1156292	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8251659163488642	0.00014146090595095614	-1.2361559155152309	3.819516913140683e-09	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS07470		SCO1104	TetR/AcrR family transcriptional regulator	TetR	1161710	1162411	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9587805541847187	1.8214561937621183e-05	-0.9380358991976686	1.1159575598800685e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS07490		SCO1108	ArsR/SmtB family transcription factor	ArsR	1165403	1165774	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.4849380573690511	0.0316798904835925	-0.7531329790318483	0.0007775432677526176	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS07505		SCO1111	PaaX family transcriptional regulator C-terminal domain-containing protein	Other regulatory	1167998	1168750	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2286683147129265	8.897744211503448e-05	-0.3158713343547822	0.2599598423837116	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07545		SCO1119	Lrp/AsnC family transcriptional regulator	Lrp	1177797	1178273	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.8153785651929175	0.0002952567074650261	-0.1849715032366867	0.6519094036375837	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07560		SCO1122	LysR substrate-binding domain-containing protein	LysR	1179956	1180792	-	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	True	gained_T2	-0.214480792072109	0.2859145424655701	-1.0483795689035451	2.3288634295731707e-08	False	True	True	ns	down	methyl_change_no_expr_change	ambiguous	False
SC_RS07625	xdhR	SCO1135	purine salvage operon transcriptional regulator XdhR	Other regulatory	1193398	1193988	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.0180939979031007	0.9471813314171088	-0.9354472770861716	6.9596782416544e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS07630		SCO1136	response regulator	Response regulator	1193951	1194742	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.3523461847775713	1.5053021448613318e-05	-0.5646034198885697	0.0361732041182744	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07635		SCO1137	sensor histidine kinase	Sensor kinase	1194739	1196385	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1916448239528148	0.0016928603496836	0.6481975035851182	0.0528138617767924	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07675		SCO1145	MarR family winged helix-turn-helix transcriptional regulator	MarR	1204428	1204889	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.2093926846049423	1.8468073572531102e-19	-0.8706647854687447	0.00013573458355540643	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS07750		SCO1160	sensor histidine kinase	Sensor kinase	1218590	1221178	-	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	True	gained_T3	6.811744535398193	1.5603199022331694e-108	5.57493153704295	5.441703435340198e-73	True	True	True	up	up	ambiguous	discordant_gain_up	False
SC_RS07805		SCO1171	ROK family transcriptional regulator	ROK	1233319	1234527	+	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	True	gained_T2	-0.2629738932683965	0.3146045512107165	-0.1097846004477418	0.6552604170014542	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS07840		SCO1177	FadR/GntR family transcriptional regulator	GntR	1241559	1242302	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.205246152755252	0.6136750584124381	3.6598208642625014	3.478391996550185e-27	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS07885		SCO1186	LacI family DNA-binding transcriptional regulator	LacI	1258218	1259243	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7473344152774578	3.7547252516114337e-06	-0.842560267694085	4.8880179703223e-08	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS07910		SCO1191	MarR family winged helix-turn-helix transcriptional regulator	MarR	1264183	1264656	-	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	True	gained_T2	-2.8247283435391974	8.542326584087242e-19	-2.1045634810451976	4.162399989543619e-14	True	True	True	down	down	concordant_repression	ambiguous	False
SC_RS07920		SCO1193	TetR/AcrR family transcriptional regulator	TetR	1265170	1265739	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6833446797731827	0.0058379900312101	-1.5678564293951958	1.7946283790263282e-10	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS07955		SCO1200	helix-turn-helix domain-containing protein	HTH (other)	1271991	1272566	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2647908756922827	0.2538647217816732	0.0843050055561796	0.7097398496373846	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS07985		SCO1206	1,3,6,8-tetrahydroxynaphthalene synthase	TetR	1277625	1278749	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.425670168641166	1.158906730916931e-13	1.7686136255422975	3.831390511287048e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS08005		SCO1210	TetR family transcriptional regulator	TetR	1281884	1282540	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2241958779201516	1.8879380799489536e-09	-1.445802888611411	5.154867660366214e-13	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS08040		SCO1217	sensor histidine kinase	Sensor kinase	1287879	1289084	-	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	True	lost_T2,lost_T3	-0.1407520079624841	0.5975837662224334	0.1529439112542118	0.5182534975928974	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS08055		SCO1220	LytR/AlgR family response regulator transcription factor	Response regulator	1291356	1292117	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.1934556509338861	0.7051143166857354	1.6918525458816194	0.00026729673321734153	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS08060		SCO1221	Lrp/AsnC family transcriptional regulator	Lrp	1292195	1292698	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.4546795036848732	1.0361033147580077e-07	0.1915124420552084	0.4992934922348694	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS08090		SCO1227	helix-turn-helix transcriptional regulator	HTH (other)	1300601	1302022	-	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	True	gained_T2,gained_T3	4.584810932372193	6.884471988046263e-44	4.592536487844196	1.4993462065414009e-44	True	True	True	up	up	discordant_gain_up	discordant_gain_up	False
SC_RS08165		SCO1242	helix-turn-helix domain-containing protein	HTH (other)	1313856	1314716	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0992593010195535	1.80693561395421e-08	0.2400207077282753	0.2288971403115215	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS08255		SCO1259	sensor histidine kinase	Sensor kinase	1329747	1330901	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7431294343976119	0.0019889630726697	-0.2691359740530217	0.2331540943443412	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08260		SCO1260	response regulator transcription factor	Response regulator	1330916	1331578	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.4494711008514079	0.0341644002391706	-1.111994183532183	4.8153886989727214e-08	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS08265		SCO1261	ROK family transcriptional regulator	ROK	1331678	1332832	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3436851068784765	0.0441528020224576	-0.9944948446192432	1.0509553560430395e-09	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08270		SCO1262	GntR family transcriptional regulator	GntR	1332872	1333633	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0165282503315765	1.44605431700308e-05	0.1249715560194467	0.6077573328717277	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS08275		SCO1263	RNA polymerase sigma-70 factor	Sigma factor	1333824	1334711	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3876920590452278	0.1803415304583238	0.7089231003269051	0.0069190263587269	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08340		SCO1276	RNA polymerase sigma factor	Sigma factor	1346693	1347289	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8379967993056319	0.1090853117295819	4.537249467396161	1.2433641850187691e-18	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS08405	pdxR	SCO1289	MocR-like pyridoxine biosynthesis transcription factor PdxR	Other regulatory	1359896	1361419	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.1282375869249344	3.867539943609682e-24	2.1109173767194935	3.357822957409237e-24	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS08435		SCO1295	Lrp/AsnC family transcriptional regulator	Lrp	1370221	1370712	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.0994077549945447	0.7034621552085469	-1.1713923221247935	8.387907962901894e-07	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS08460		SCO1299	Lrp/AsnC family transcriptional regulator	Lrp	1374103	1374549	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.1035380512535544	0.0099121352951879	-0.4871332406515352	0.2096019398398605	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS08510		SCO1309	ArsR/SmtB family transcription factor	ArsR	1386707	1387066	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5306665012862575	0.2488110166741066	0.2599310070156108	0.5306264374766583	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08525		SCO1312	helix-turn-helix domain-containing protein	HTH (other)	1388876	1389448	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.8869992434892832	0.0019683832128568	-0.5503872335485863	0.0327097310067322	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08590		SCO1325	winged helix-turn-helix transcriptional regulator	HTH (other)	1400584	1401057	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5196568516919353	0.0521048481825317	-0.7592059202721566	0.0024127807297834	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08620		SCO1331	LuxR C-terminal-related transcriptional regulator	Other regulatory	1406162	1408480	+	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	2.42716860395486	1.0131761059368294e-45	2.0427183314276274	2.510714190125174e-33	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS08625			RNA polymerase sigma factor	Sigma factor	1408850	1409380	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.1790808084234603	0.738156129756676	2.2583835820010223	8.46214663554937e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS08660		SCO1339	TetR/AcrR family transcriptional regulator	TetR	1416484	1417104	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.938217183543405	0.0104287598485531	-0.2244543008625263	0.5021907690249715	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08720		SCO1351	helix-turn-helix transcriptional regulator	HTH (other)	1426307	1429033	+	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	True	gained_T2	-0.2001500627830274	0.5467498817108806	1.671382406068325	3.1660787623618812e-09	False	True	True	ns	up	methyl_change_no_expr_change	ambiguous	False
SC_RS08730		SCO1353	helix-turn-helix domain-containing protein	HTH (other)	1430593	1431576	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.4642671817574481	0.1160944172632247	0.4948595009116452	0.0706590923774562	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08755		SCO1358	LysR family transcriptional regulator	LysR	1435312	1436223	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.884305093752802	0.0007382985899954243	-0.0109125046002649	0.9633056781239284	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08795		SCO1366	PadR family transcriptional regulator	PadR	1443255	1443908	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.825771016749667	1.1087636524830863e-10	1.3091851319076502	1.3971266722521898e-06	True	True	True	down	up	no_methyl_change	no_methyl_change	False
SC_RS08810		SCO1369	sensor histidine kinase	Sensor kinase	1445966	1447180	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.1370891249302437	0.687093571653417	1.3905440368210282	5.522780518032929e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS08815		SCO1370	response regulator	Response regulator	1447177	1447812	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3175114960226742	0.5003078106819349	1.432583119375143	0.0008309793036611186	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS08845		SCO1376	LacI family DNA-binding transcriptional regulator	LacI	1453090	1454160	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.003471141904424	1.8987221111422702e-23	1.4268668669535107	8.25656571433609e-13	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS08870		SCO1381	MerR family transcriptional regulator	MerR	1459887	1460573	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8808278556898363	7.608273225520455e-05	-0.2706408177843331	0.2265076062189933	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS08880	ftsR	SCO1383	transcriptional regulator FtsR	Other regulatory	1461293	1462033	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9279968590528116	4.059659899590289e-05	-2.245861414378407	5.021451447773202e-23	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS09025		SCO1410	GntR family transcriptional regulator	GntR	1504428	1505123	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.665351574649326	3.0838176571436417e-10	-1.568558114285351	2.551467630257177e-10	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09060		SCO1417	SCO1417 family PLP biosynthesis transcription factor	Other regulatory	1512639	1514141	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3201712877947654	0.0704571715370652	-1.731175804243506	8.82177323328147e-24	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS09100		SCO1425	Lrp/AsnC family transcriptional regulator	Lrp	1521620	1522060	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.082069046600477	5.45278421632658e-05	-1.1042182864034815	1.3030736499436576e-05	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09125		SCO1430	TetR/AcrR family transcriptional regulator	TetR	1526117	1526779	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.028506265703805	0.904621080465625	-0.4244387411708938	0.0289459965101882	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS09210		SCO1447	ROK family transcriptional regulator	ROK	1543454	1544653	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.865642161634753	4.903321672858561e-25	-1.963666659241621	3.1559032584188295e-30	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09265		SCO1458	Lrp/AsnC family transcriptional regulator	Lrp	1555656	1556108	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.674697000425491	6.391719615445365e-19	-2.2725627893615954	1.310200736599128e-17	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09290		SCO1463	sugar-binding transcriptional regulator	Other regulatory	1560350	1561393	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.826385974679796	4.148409526343007e-16	-0.6570323142926957	0.0030888870507489	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS09315		SCO1468	tetratricopeptide repeat protein	TetR	1565986	1568358	-	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	True	lost_T3	3.873766306591509	1.2959238389849076e-39	4.2561166155195	1.1673007901518556e-48	True	True	True	up	up	ambiguous	concordant_derepression	False
SC_RS09415	pyrR	SCO1488	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	Other regulatory	1591502	1592083	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.693065455553428	5.0549045055817073e-45	-2.445540635664257	8.671003119813573e-45	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09420	bldD	SCO1489	transcriptional regulator BldD	Other regulatory	1592381	1592884	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.05479477317521	2.6937232535070297e-05	-1.899293122841404	3.0093522992941845e-14	True	True	True	down	down	no_methyl_change	no_methyl_change	True
SC_RS09425	nusB	SCO1490	transcription antitermination factor NusB	Other regulatory	1593088	1593516	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-1.8852822743135569	2.270173504188972e-15	-3.1920438843267904	1.0383468433218963e-40	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09575		SCO1521	YebC/PmpR family DNA-binding transcriptional regulator	Other regulatory	1626033	1626785	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.1665697526983641	0.5109018509149384	-0.9340102390544566	5.322243362173253e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS09690		SCO1541	SsgA family sporulation/cell division regulator	Other regulatory	1650377	1650790	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.3124556091783328	1.2730314030540089e-05	2.9083721992775953	2.565194237267539e-23	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS09835		SCO1564	sigma-70 family RNA polymerase sigma factor	Sigma factor	1674273	1674773	-	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	True	lost_T2	3.559311712441188	2.6224452530615437e-26	1.105773502103029	0.0010388954742131	True	True	True	up	up	concordant_derepression	ambiguous	False
SC_RS09855		SCO1568	TetR/AcrR family transcriptional regulator	TetR	1678678	1679229	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-2.4728275383525715	2.097568117055067e-23	-2.068235609752582	1.11253683456155e-17	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS09895		SCO1576	arginine repressor	Repressor	1686616	1687155	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6179024211187185	0.0056068549636461	0.0433549985329073	0.844338659932906	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS09980		SCO1593	transcriptional regulator	Other regulatory	1702516	1703856	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.6517194609883254	1.8524856474290532e-11	-0.0611010511504756	0.7835829536600757	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS09995		SCO1596	sensor histidine kinase	Sensor kinase	1708109	1709248	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6615646052706855	3.4539521425355695e-05	-1.0448073662496509	1.5478735783168295e-11	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS10080		SCO1614	FadR/GntR family transcriptional regulator	GntR	1726192	1726902	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5599309695917009	0.0420317268322944	0.0416931339724672	0.8729674428201117	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10090		SCO1616	LysR family transcriptional regulator	LysR	1728427	1729404	-	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	True	constitutive	-2.332742571167738	4.543101324244039e-40	-2.1435285187980977	2.801494805016462e-38	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS10105		SCO1619	helix-turn-helix domain-containing protein	HTH (other)	1731316	1731885	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.7134181602977548	0.0005287527527402263	0.8129407609316661	4.156935333525668e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10160		SCO1630	sensor histidine kinase	Sensor kinase	1743055	1744680	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	10.4971485185914	2.92780599417344e-196	8.030178460691724	2.3188889704969447e-115	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS10190		SCO1636	helix-turn-helix transcriptional regulator	HTH (other)	1750078	1751160	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.7996486375081046	0.0001687022593771278	-0.3366641611189687	0.1124902873326087	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10195		SCO1637	helix-turn-helix transcriptional regulator	HTH (other)	1751179	1752132	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.5538707549857117	0.0029917197517046	-0.7602334358835432	3.226890052983789e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10220		SCO1642	LacI family DNA-binding transcriptional regulator	LacI	1756624	1757634	+	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	True	constitutive	0.7892349412930391	1.0870314565402976e-06	-0.2209140021358795	0.1826409302088573	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10280		SCO1654	response regulator	Response regulator	1769156	1769827	+	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-0.1286752955156062	0.5988483451148896	-1.3924681517064097	3.004022320921575e-10	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS10300		SCO1658	IclR family transcriptional regulator	IclR	1776737	1777501	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2105562944714867	0.3526964167714995	-0.3803137052658828	0.0709327013213246	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10320	parJ	SCO1662	filament polymerization regulator ParJ	Other regulatory	1782041	1783042	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.1332324471539547	0.5582689357356597	-0.9676382103296078	2.719715012688483e-06	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10405		SCO1678	FadR/GntR family transcriptional regulator	GntR	1797723	1798424	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3236418329942345	0.1049974380064654	-0.879494384512511	2.846217775522546e-06	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10435		SCO1684	tetratricopeptide repeat protein	TetR	1804126	1805076	-	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	True	lost_T2,lost_T3	1.7289097130718962	1.1503249464833512e-05	2.599848031477136	7.34846910549439e-12	True	True	True	up	up	concordant_derepression	concordant_derepression	False
SC_RS10470		SCO1691	TetR/AcrR family transcriptional regulator	TetR	1810631	1811224	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2695784113731092	0.167860126975289	-1.3083172826473788	3.2269568048971148e-12	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS10500	soxR	SCO1697	redox-sensitive transcriptional activator SoxR	Activator	1818351	1818878	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6242426317153026	0.0011181552770237	-0.5825428847892447	0.0024456935442667	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10510		SCO1699	TetR/AcrR family transcriptional regulator	TetR	1819461	1820108	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9197404305181168	0.00032204808189720957	-0.7473818432547827	0.0027054482968858	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10525		SCO1702	TetR/AcrR family transcriptional regulator	TetR	1821800	1822441	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.0403495157874718	0.9212976223618404	0.8320248928818706	0.0118448578185809	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10530		SCO1703	ArsR/SmtB family transcription factor	ArsR	1822505	1823218	+	1.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	True	gained_T2	0.4200450762205345	0.134664931222176	0.1699021680900547	0.5289318509789174	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS10575		SCO1712	TetR/AcrR family transcriptional regulator	TetR	1834289	1834906	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.525619438019548	0.1109129297481503	0.3775351974647566	0.1914094205739291	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10590		SCO1716	GntR family transcriptional regulator	GntR	1837136	1837885	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2723150489539294	0.4257018693877115	0.4607216487228209	0.1271903224146029	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS10600		SCO1718	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	TetR	1839094	1839798	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2966461996982341	0.20525599017482	0.1329225776511166	0.5525831439876451	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
